STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WESF,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/15/2015,6.49,1.41,,,,65,58,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/16/2015,3.36,0.08,,,,74,58,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/17/2015,3.8,0,,,,72,55,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/18/2015,6.49,0,,,,68,55,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/19/2015,6.04,0,,,,78,52,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/20/2015,6.93,0.08,,,,72,48,,,1,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/21/2015,7.16,1.79,,,,80,60,,,1,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/22/2015,7.61,0,,,,79,58,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/23/2015,8.5,0.1,,,,82,57,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/24/2015,8.28,0,,,,74,55,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/25/2015,4.7,0,,,,75,50,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/26/2015,3.13,0.02,,,,73,52,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/27/2015,5.82,0.5,,,,68,50,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/28/2015,8.28,0.43,,,,58,52,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/29/2015,4.03,0.14,,,,68,52,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,6/30/2015,3.8,0.1,,,,71,51,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/1/2015,6.71,2.03,,,,76,58,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/2/2015,6.26,0,,,,73,57,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/3/2015,2.91,0,,,,73,47,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/4/2015,0.67,0.21,,,,69,51,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/5/2015,3.8,0,,,,78,51,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/6/2015,3.58,0,,,,80,55,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/7/2015,5.82,0.15,,,,78,66,,,1,,1,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/8/2015,5.82,0.04,,,,79,61,,,1,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/9/2015,3.8,1.17,,,,74,59,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/10/2015,6.93,0.05,,,,77,61,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/11/2015,3.58,0,,,,81,53,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/12/2015,5.37,0,,,,82,62,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/13/2015,3.58,0.23,,,,81,60,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/14/2015,5.37,0,,,,79,60,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/15/2015,5.59,0,,,,77,53,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/16/2015,4.47,0,,,,73,48,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/17/2015,6.26,0,,,,76,47,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/18/2015,4.92,0.58,,,,81,63,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/19/2015,3.36,0.35,,,,84,66,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/20/2015,4.7,0,,,,82,61,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/21/2015,5.59,0,,,,83,61,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/22/2015,9.17,0,,,,76,57,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/23/2015,5.59,0,,,,77,52,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/24/2015,2.91,0.05,,,,77,49,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/25/2015,3.13,0,,,,80,55,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/26/2015,3.8,0.13,,,,79,61,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/27/2015,2.46,0,,,,82,61,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/28/2015,3.36,0,,,,85,63,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/29/2015,2.68,0,,,,87,60,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/30/2015,4.7,0.01,,,,81,62,,,1,1,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,7/31/2015,6.49,0,,,,80,59,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/1/2015,4.92,0.25,,,,79,56,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/2/2015,4.47,0,,,,80,51,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/3/2015,6.71,0,,,,85,57,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/4/2015,2.91,0.32,,,,81,56,,,1,,1,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/5/2015,6.26,0,,,,76,53,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/6/2015,6.93,0,,,,74,55,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/7/2015,2.46,0,,,,77,50,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/8/2015,2.24,0,,,,78,53,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/9/2015,2.46,0,,,,79,54,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/10/2015,6.26,0,,,,78,54,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/11/2015,8.05,1.19,,,,77,64,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/12/2015,7.38,0,,,,77,60,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/13/2015,4.7,0,,,,75,54,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/14/2015,3.8,0,,,,82,52,,,1,1,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/15/2015,2.91,0.12,,,,84,63,,,1,1,1,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/16/2015,2.91,0,,,,83,63,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/17/2015,2.24,0,,,,86,60,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/18/2015,3.36,0,,,,88,62,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/19/2015,5.82,0,,,,84,63,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/20/2015,11.63,0,,,,82,68,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/21/2015,4.92,0.46,,,,77,59,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/22/2015,2.91,0,,,,79,53,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/23/2015,2.91,0,,,,79,55,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/24/2015,3.8,0,,,,80,60,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/25/2015,4.7,0.63,,,,81,61,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/26/2015,6.93,0,,,,74,57,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/27/2015,6.93,0,,,,73,53,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/28/2015,2.01,0,,,,73,50,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/29/2015,2.46,0,,,,76,48,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/30/2015,2.24,0,,,,79,55,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,8/31/2015,6.26,0,,,,82,59,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/1/2015,1.79,0,,,,82,57,,,1,1,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/2/2015,3.58,0,,,,83,54,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/3/2015,2.01,0,,,,86,59,,,1,1,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/4/2015,4.47,0,,,,77,57,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/5/2015,1.34,0,,,,81,51,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/6/2015,2.24,0,,,,84,48,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/7/2015,4.92,0,,,,88,53,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/8/2015,3.13,0,,,,88,63,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/9/2015,5.14,0.19,,,,87,60,,,1,1,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/10/2015,5.82,0.5,,,,73,60,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/11/2015,4.47,0.05,,,,75,55,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/12/2015,3.8,0.96,,,,75,50,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/13/2015,6.71,0.31,,,,72,53,,,1,,1,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/14/2015,10.51,0.04,,,,66,51,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/15/2015,5.59,0,,,,76,49,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/16/2015,1.12,0,,,,80,48,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/17/2015,2.01,0,,,,80,52,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/18/2015,1.79,0,,,,80,50,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/19/2015,5.82,0,,,,77,50,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/20/2015,7.38,0.02,,,,68,44,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/21/2015,4.25,0,,,,67,40,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/22/2015,3.58,0,,,,67,46,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/23/2015,2.68,0,,,,73,41,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/24/2015,2.01,0,,,,76,44,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/25/2015,1.12,0,,,,68,46,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/26/2015,3.36,0,,,,66,42,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/27/2015,2.46,0,,,,69,36,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/28/2015,4.03,0,,,,74,46,,,,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/29/2015,3.58,0.24,,,,75,60,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,9/30/2015,7.61,2.26,,,,68,47,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/1/2015,7.61,0,,,,63,46,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/2/2015,10.29,0,,,,51,45,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/3/2015,11.63,0,,,,52,43,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/4/2015,8.5,0,,,,59,38,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/5/2015,2.91,0,,,,61,36,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/6/2015,4.03,0,,,,64,39,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/7/2015,7.16,0,,,,62,50,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/8/2015,2.24,0,,,,62,42,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/9/2015,9.84,0.21,,,,62,44,,,1,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/10/2015,6.04,0,,,,54,34,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/11/2015,2.46,0,,,,64,32,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/12/2015,2.68,0,,,,73,38,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/13/2015,4.03,0.11,,,,66,44,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/14/2015,9.62,0.01,,,,59,42,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/15/2015,6.49,0,,,,57,38,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/16/2015,7.61,0.21,,,,54,38,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/17/2015,11.41,0,,,,45,30,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/18/2015,6.04,0,,,,39,22,,,,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/19/2015,6.26,0,,,,45,18,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/20/2015,4.03,0,,,,62,37,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/21/2015,1.34,0,,,,62,46,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/22/2015,5.14,0.01,,,,66,44,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/23/2015,8.05,0,,,,46,26,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/24/2015,5.82,0.02,,,,45,24,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/25/2015,11.41,0.5,,,,54,38,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/26/2015,5.14,0,,,,51,27,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/27/2015,1.34,0,,,,53,25,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/28/2015,6.04,0.84,,,,64,33,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/29/2015,10.96,0.36,,,,67,42,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/30/2015,12.53,0,,,,50,33,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,10/31/2015,2.91,0,,,,51,25,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/1/2015,7.16,0.01,,,,58,41,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/2/2015,6.04,0,,,,58,38,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/3/2015,4.7,0,,,,68,32,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/4/2015,2.68,0,,,,67,35,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/5/2015,4.25,0,,,,70,39,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/6/2015,10.29,0.01,,,,69,58,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/7/2015,11.63,0,,,,58,42,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/8/2015,9.62,0,,,,49,31,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/9/2015,2.01,0,,,,54,26,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/10/2015,3.58,0.24,,,,57,30,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/11/2015,4.92,1.1,,,,49,40,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/12/2015,7.83,0.14,,,,53,44,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/13/2015,17.67,0.07,,,,51,38,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/14/2015,16.55,0,,,,39,32,,,,,,,,,1,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/15/2015,6.71,0,,,,52,33,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/16/2015,5.59,0,,,,55,33,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/17/2015,0.22,0,,,,47,24,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/18/2015,7.16,0,,,,50,19,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/19/2015,10.51,1.12,,,,56,44,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/20/2015,8.05,0.06,,,,54,33,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/21/2015,4.25,0,,,,48,26,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/22/2015,8.5,0.01,,,,46,33,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/23/2015,8.05,0,,,,35,21,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/24/2015,2.91,0,,,,39,16,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/25/2015,2.68,0,,,,43,19,,,1,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/26/2015,4.47,0,,,,51,27,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/27/2015,9.4,0,,,,60,32,,,1,1,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/28/2015,5.82,0.11,,,,53,33,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/29/2015,6.49,0,,,,37,23,,,,,,,,,,,
USW00014763,"PITTSFIELD MUNICIPAL AIRPORT, MA US",42.42685,-73.28907,363.9,11/30/2015,1.79,0,,,,35,20,,,,,,,,,,,
